Date,WRIMS_C1_Flow,Riverware_Klamath_Outflow,WRIMS_C15_Flow,Riverware_Keno_Outflow,WRIMS_cum_ag_UKL_SS_Delivery,Riverware_cum_ag_UKL_SS_Delivery,WRIMS_Supply,Riverware_Project_Supply_Accounting,WRIMS_OPS_Index,Riverware_OPS_Index,WRIMS_Shadow_Elev,Riverware_Shadow_Elev,WRIMS_UKL_Pool_Elevation,Riverware_UKL_Pool_Elevation,WRIMS_FFA,Riverware_FFA,WRIMS_UKL_PRJ_CREDIT,Riverware_DPSA
31Jan2007,838,678.0798611,1227,700.363193,0,0,286497.9697,350000,0.54,0.723635682,4141.00,4143.966631,4141.41,4144.008195,29559.78,268998.09,2019.87,1472.387536
01Feb2007,636,573.2877774,1212,810.254457,0,0,286497.9697,350000,0.53,0.715562557,4141.00,4143.985538,4141.43,4144.028362,29988.51,271786.0255,2052.98,1605.630142
02Feb2007,603,691.0891867,1209,829.2308625,0,0,286497.9697,350000,0.52,0.708553051,4141.00,4144.002351,4141.45,4144.04514,30398.61,274573.961,2453.59,1605.630142
03Feb2007,621,730.2010519,1229,802.3968871,0,0,286497.9697,350000,0.51,0.705172648,4141.00,4144.017723,4141.48,4144.061976,30794.38,277361.8966,2854.21,1757.786616
04Feb2007,610,641.6245482,1229,802.0662267,0,0,286497.9697,350000,0.50,0.699776839,4141.00,4144.036158,4141.52,4144.080419,31174.19,280149.8321,3254.82,1757.786616
05Feb2007,599,678.1247927,1186,810.2164681,0,0,286497.9697,350000,0.49,0.695141188,4141.00,4144.05301,4141.55,4144.097429,31539.13,282938.532,3655.43,1757.786616
06Feb2007,576,690.9519308,1214,829.0936066,0,0,286497.9697,350000,0.48,0.68879383,4141.00,4144.068489,4141.59,4144.113461,31887.48,285743.426,4056.04,1779.153239
07Feb2007,610,658.066691,1261,790.1583664,0,0,286497.9697,350000,0.47,0.682338188,4141.00,4144.085198,4141.62,4144.130671,32214.32,288584.2574,4456.66,1779.153239
08Feb2007,490,595.7584476,1265,808.2430262,0,0,286497.9697,350000,0.46,0.675121207,4141.00,4144.102463,4141.66,4144.14862,32517.93,291479.4653,4857.27,1779.153239
09Feb2007,466,586.9677099,1293,801.2385494,0,0,286497.9697,350000,0.45,0.6677697,4141.00,4144.121592,4141.70,4144.169016,32800.75,294447.7039,5449.49,1820.859518
10Feb2007,455,635.1122546,1338,797.3872568,0,0,286497.9697,350000,0.44,0.660899473,4141.00,4144.141239,4141.74,4144.190717,33062.70,297505.849,6090.10,1928.446068
11Feb2007,306,338.255487,1441,765.8013287,0,0,286497.9697,350000,0.43,0.652783296,4141.00,4144.169857,4141.78,4144.221834,33302.56,300667.7317,6746.71,2069.818596
12Feb2007,300,3.064587026,1457,689.8411169,0,0,286497.9697,350000,0.42,0.647147527,4141.00,4144.20962,4141.81,4144.263067,33523.81,303947.2763,7744.32,2101.804635
13Feb2007,300,300.9562654,1375,797.0479408,0,0,286497.9697,350000,0.42,0.642442541,4141.00,4144.23842,4141.85,4144.299145,33731.15,307941.5758,8892.20,2720.14086
14Feb2007,300,531.4094173,1305,893.3677583,0,0,286497.9697,350000,0.41,0.636934287,4141.00,4144.256798,4141.89,4144.331281,33928.89,311478.5259,9814.56,4003.318538
15Feb2007,300,461.9553431,1307,861.0470185,0,0,286497.9697,350000,0.41,0.629601325,4141.00,4144.282648,4141.95,4144.365197,34118.20,315153.1519,10538.87,4695.63669
16Feb2007,300,419.6935397,1319,810.7852151,0,0,286497.9697,350000,0.41,0.62401648,4141.00,4144.314125,4141.99,4144.400372,34304.33,318971.5649,11315.47,4934.277458
17Feb2007,308,410.2912573,1322,788.3829327,0,0,286497.9697,350000,0.41,0.62033176,4141.00,4144.345849,4142.03,4144.438908,34489.29,322937.0886,12182.45,5492.450843
18Feb2007,338,373.7034659,1385,763.9784761,0,0,286497.9697,350000,0.41,0.614727041,4141.00,4144.379152,4142.08,4144.47921,34670.95,327051.3727,13071.06,6070.342041
19Feb2007,300,457.512681,1380,849.8793586,0,0,286497.9697,350000,0.41,0.609112245,4141.00,4144.412446,4142.12,4144.518711,34854.09,331315.6856,13939.67,6567.189561
20Feb2007,300,543.9002808,1257,913.6294573,0,0,286497.9697,350000,0.42,0.60442602,4141.00,4144.441158,4142.16,4144.554287,35040.79,335730.0312,14702.55,7132.314632
21Feb2007,353,496.0919427,1382,869.4586203,0,0,286497.9697,350000,0.42,0.600642857,4141.00,4144.469853,4142.20,4144.588259,35237.01,340293.4995,15331.11,7534.626328
22Feb2007,372,454.3721594,1634,872.7430077,0,0,286497.9697,350000,0.43,0.597795918,4141.00,4144.509841,4142.23,4144.632572,35237.01,345004.7758,16144.72,7844.006317
23Feb2007,346,331.6576652,1673,849.2951823,0,0,286497.9697,350000,0.44,0.596030612,4141.00,4144.55885,4142.26,4144.568361,35237.01,349863.3375,16926.34,8374.659239
24Feb2007,355,173.5414617,1591,842.2789876,0,0,286497.9697,350000,0.44,0.595464286,4141.00,4144.60558,4142.22,4144.741159,35237.01,354869.1167,17840.95,8900.450566
25Feb2007,368,2200.934285,1632,2865.713478,0,0,286497.9697,350000,0.46,0.595918367,4141.00,4144.640337,4142.22,4144.647595,35237.01,360273.1759,18790.56,9676.157031
26Feb2007,407,272.8435021,1667,853.3518555,0,0,286497.9697,350000,0.47,0.597369898,4141.00,4144.669319,4142.23,4144.794328,35237.01,365574.3579,19723.17,7516.629595
27Feb2007,587,4145.892121,1704,4710.308807,0,0,286497.9697,350000,0.48,0.599729592,4142.00,4144.719289,4142.25,4144.705763,35237.01,371078.1065,20672.79,7516.629595
28Feb2007,664,3845.892121,1750,4297.846299,0,0,286497.9697,350000,0.49,0.602887755,4142.00,4144.708303,4142.27,4144.748845,35237.01,376677.6805,21613.40,5608.267023
01Mar2007,714,3845.892121,1793,4404.588097,57,0,260173.9131,187787.1197,0.50,0.606839286,4142.00,4144.672698,4142.29,4144.730439,35237.01,382428.8502,22561.01,5608.267023
02Mar2007,768,3845.892121,1872,4352.858929,114,0,260173.9131,187787.1197,0.51,0.611535714,4142.00,4144.640715,4142.33,4144.707364,35237.01,388749.3409,23545.99,5821.410299
03Mar2007,837,858.1219189,2054,1323.088727,171,56.96669656,260173.9131,187787.1197,0.52,0.616920918,4142.00,4144.605177,4142.36,4144.736515,35237.01,395588.0016,24477.01,6774.815034
04Mar2007,4722,886.9414878,6141,1323.633294,228,56.96669656,260173.9131,187787.1197,0.53,0.622882653,4142.00,4144.627096,4142.40,4144.703284,35237.01,402374.4268,25323.75,7939.93904
05Mar2007,2628,726.3634937,4376,1372.280301,285,113.9333935,260173.9131,187787.1197,0.54,0.629252551,4142.00,4144.597682,4142.43,4144.803726,27672.06,409108.6166,26180.24,14629.38198
06Mar2007,1803,760.8055034,3779,1465.455292,337,113.9333935,260173.9131,187787.1197,0.54,0.636022959,4142.00,4144.622723,4142.47,4144.731396,23904.60,415790.5709,27397.48,15253.91344
07Mar2007,1584,778.4020431,3509,1503.506006,390,166.8429253,260173.9131,187787.1197,0.55,0.643165816,4142.00,4144.642982,4142.51,4144.862963,21378.56,422420.2897,28923.55,16195.71592
08Mar2007,1340,1021.566193,3297,1695.578489,442,166.8429253,260173.9131,187787.1197,0.56,0.650594388,4142.00,4144.665457,4142.55,4144.762049,19491.68,428997.7731,30260.21,16866.4267
09Mar2007,1045,721.5661929,3027,1506.032663,495,219.7524563,260173.9131,187787.1197,0.57,0.658153061,4142.00,4144.68802,4142.58,4144.921581,18248.61,435523.0211,31517.50,17683.07021
10Mar2007,857,3033.322073,2783,3799.151042,547,219.7524563,260173.9131,187787.1197,0.58,0.665477041,4142.00,4144.719066,4142.62,4144.822477,17634.07,441996.0336,32764.45,18096.8521
11Mar2007,943,2519.247627,2791,3127.080881,666,219.7524563,260173.9131,187787.1197,0.58,0.672403061,4142.00,4144.745676,4142.67,4144.917658,17478.02,448416.8106,34007.06,14644.9675
12Mar2007,1004,2219.247627,2800,2836.814221,784,219.7524563,260173.9131,187787.1197,0.59,0.678882653,4142.00,4144.752329,4142.71,4144.929958,17321.96,454785.3521,35174.21,14644.9675
13Mar2007,1100,2082.701516,2813,2621.580607,903,219.7524563,260173.9131,187787.1197,0.59,0.684882653,4142.00,4144.750292,4142.75,4144.944962,17165.91,461101.6582,36184.63,16099.3594
14Mar2007,1111,2477.448609,2839,3052.148536,1021,219.7524563,260173.9131,187787.1197,0.59,0.690346939,4142.00,4144.762628,4142.79,4144.854348,17009.86,467365.7289,37082.42,16827.75613
15Mar2007,1107,1041.731315,2790,1540.789572,1140,337.5708294,260173.9131,187787.1197,0.60,0.695147959,4142.00,4144.773419,4142.83,4144.995894,16853.80,473577.5641,37974.63,16909.87823
16Mar2007,1239,4006.531186,2692,4499.66508,1297,337.5708294,260173.9131,187787.1197,0.60,0.699272959,4142.00,4144.815121,4142.86,4144.906451,16697.75,479737.1638,38870.28,16909.87823
17Mar2007,1326,3547.655679,2640,3970.785398,1454,337.5708294,260173.9131,187787.1197,0.60,0.702729592,4142.00,4144.814702,4142.89,4144.975559,16541.69,485844.528,39599.01,15538.88326
18Mar2007,1368,3247.655679,2613,3631.331233,1612,337.5708294,260173.9131,187787.1197,0.60,0.705512755,4142.00,4144.811804,4142.92,4144.979316,16385.64,491899.6568,40309.12,15523.33061
19Mar2007,1308,3247.655679,2575,3616.739562,1769,337.5708294,260173.9131,187787.1197,0.60,0.707596939,4142.00,4144.818857,4142.94,4144.989283,16229.59,497902.5502,40929.61,15165.81931
20Mar2007,1281,3247.655679,2543,3756.243738,1926,337.5708294,260173.9131,187787.1197,0.60,0.708943878,4142.00,4144.831115,4142.97,4144.991678,16073.53,503576.5056,41662.57,14377.9516
21Mar2007,1316,3247.655679,2537,3689.241036,2031,337.5708294,260173.9131,187787.1197,0.60,0.709571429,4142.00,4144.849905,4142.98,4144.998776,15917.48,509474.928,42430.90,13099.78633
22Mar2007,1310,2947.655679,2543,3551.574381,2137,337.5708294,260173.9131,187787.1197,0.61,0.709540816,4142.00,4144.862326,4142.99,4145.003056,15761.43,514999.1315,43166.99,12553.20498
23Mar2007,1419,2947.655679,2604,3519.324376,2242,337.5708294,260173.9131,187787.1197,0.61,0.708943878,4142.00,4144.873995,4143.00,4145.015249,15605.37,520793.083,43904.67,12082.81658
24Mar2007,1478,2647.655679,2620,3083.241034,2347,337.5708294,260173.9131,187787.1197,0.61,0.708020408,4142.00,4144.886717,4143.01,4145.020951,15449.32,526534.799,44637.92,11133.41994
25Mar2007,1516,2347.655679,2577,2751.016033,2452,337.5708294,260173.9131,187787.1197,0.61,0.706943878,4142.00,4144.897152,4143.02,4145.037733,15293.26,532224.2796,45360.76,11133.41994
26Mar2007,1569,2047.655679,2578,2477.181498,2597,341.5377716,260173.9131,187787.1197,0.61,0.705701531,4142.00,4144.907216,4143.03,4145.059795,15137.21,537861.5247,46073.18,11778.40347
27Mar2007,2097,1747.655679,2640,1949.376518,2600,345.5047137,260173.9131,187787.1197,0.61,0.704341837,4142.00,4144.915604,4143.04,4145.086493,14981.16,543446.5344,46722.28,12748.51095
28Mar2007,2215,1447.655679,2662,1791.655685,2603,349.4716559,260173.9131,187787.1197,0.61,0.702982143,4142.00,4144.941491,4143.05,4145.124084,14825.10,548979.3086,46379.95,13687.28197
29Mar2007,2214,1561.114551,2628,1778.914555,2606,353.438598,260173.9131,187787.1197,0.62,0.701816327,4142.00,4144.961475,4143.05,4145.153518,14669.05,554459.8473,45892.63,14660.15965
30Mar2007,2290,1891.286993,2593,2169.207835,2610,357.4055402,260173.9131,187787.1197,0.62,0.700931122,4142.00,4144.983413,4143.05,4145.052302,14513.00,559875.381,45443.32,15181.13329
31Mar2007,2365,1320.085019,2585,1684.679254,2726,646.1938857,260173.9131,187787.1197,0.62,0.700321429,4142.00,4145.008676,4143.05,4145.200124,14356.94,565159.747,44964.01,14575.77248
01Apr2007,2071,2561.267173,2558,2712.546624,2933,781.0699187,346853.9412,139145.5119,0.62,0.699964286,4142.00,4145.02866,4143.05,4145.094169,14200.89,570483.5793,44389.83,14773.68348
02Apr2007,2093,1630.450618,2562,1757.000902,3140,1111.763591,346853.9412,139145.5119,0.63,0.699811224,4142.00,4145.03981,4143.05,4145.222558,14044.83,575755.1763,44567.37,13778.1765
03Apr2007,2057,2374.515485,2569,2474.435333,3347,1246.639624,346853.9412,139145.5119,0.63,0.699831633,4142.00,4145.055452,4143.05,4145.113232,13888.78,580974.5377,44749.71,13845.1784
04Apr2007,2037,1750.157278,2555,1888.664622,3554,1586.616814,346853.9412,139145.5119,0.63,0.7,4142.00,4145.054131,4143.05,4145.237682,13732.73,586065.1265,44923.53,13969.65936
05Apr2007,2018,1965.799342,2582,2112.375432,3994,1963.476318,346853.9412,139145.5119,0.64,0.700278061,4142.00,4145.063261,4143.05,4145.123175,13576.67,591180.017,45097.15,14036.66126
06Apr2007,2054,1665.799342,2664,1812.350424,4433,2505.680806,346853.9412,139145.5119,0.64,0.700589286,4142.00,4145.063724,4143.05,4145.254444,13420.62,596242.6721,45224.29,14437.24054
07Apr2007,2062,1902.89592,2678,2054.630342,4873,2882.54031,346853.9412,139145.5119,0.64,0.700808673,4142.00,4145.07431,4143.06,4145.138219,13264.57,601253.0917,45351.01,14262.25897
08Apr2007,2052,1938.285661,2632,2098.36129,5312,3407.919252,346853.9412,139145.5119,0.63,0.700834184,4142.00,4145.079238,4143.06,4145.261722,13108.51,606194.7313,45477.31,14072.70595
09Apr2007,2060,1923.82626,2593,2095.934218,5752,3784.778756,346853.9412,139145.5119,0.63,0.700691327,4142.00,4145.081551,4143.07,4145.261853,12952.46,611100.68,45619.62,13897.72438
10Apr2007,2073,1819.988867,2621,2067.242572,6225,4225.109335,346853.9412,139145.5119,0.63,0.700369898,4142.00,4145.084622,4143.08,4145.26525,12796.41,615834.4484,45752.74,13984.65421
11Apr2007,2001,1897.023294,2510,2119.613451,6698,4665.439913,346853.9412,139145.5119,0.62,0.699770408,4142.00,4145.091851,4143.08,4145.165462,12640.35,620635.9262,45870.84,13746.7444
12Apr2007,2019,1844.129748,2424,2125.050119,7171,5257.498718,346853.9412,139145.5119,0.62,0.698760204,4142.00,4145.097495,4143.08,4145.271496,12484.30,625269.4722,46014.36,13400.27463
13Apr2007,1953,2023.385572,2506,2183.347876,7652,5697.829297,346853.9412,139145.5119,0.62,0.697221939,4142.00,4145.105689,4143.09,4145.177503,12328.24,629966.479,46131.50,13161.82199
14Apr2007,1936,2032.90326,2466,2192.306959,8125,6289.912891,346853.9412,139145.5119,0.61,0.695140306,4142.00,4145.10856,4143.08,4145.27722,12172.19,634611.2504,46246.71,12949.66942
15Apr2007,1942,2054.233943,2381,2159.13225,8691,6787.764131,346853.9412,243255.9441,0.61,0.692558673,4142.00,4145.111539,4143.09,4145.277409,12016.14,639203.7863,46362.93,12711.21677
16Apr2007,1926,2028.880463,2325,2133.637099,9257,7285.61537,346853.9412,243255.9441,0.60,0.689594388,4142.00,4145.119131,4143.10,4145.283508,11860.08,643744.0868,46457.82,12608.27479
17Apr2007,1856,2143.472122,2327,2164.421703,9823,7783.46661,346853.9412,243255.9441,0.60,0.686344388,4143.00,4145.12615,4143.10,4145.210393,11704.03,648232.1518,46552.15,11877.18613
18Apr2007,1780,2063.115411,2349,2200.204201,10389,8281.31785,346853.9412,243255.9441,0.60,0.682844388,4143.00,4145.136108,4143.11,4145.213318,11547.98,652437.6226,46665.15,11264.82697
19Apr2007,1748,2098.508924,2340,2206.73521,10955,8846.973281,346853.9412,243255.9441,0.60,0.679122449,4143.00,4145.14385,4143.11,4145.287322,11391.92,656821.2167,46822.88,10585.3067
20Apr2007,1793,1938.545844,2230,2141.807883,11591,9438.047661,346853.9412,243255.9441,0.60,0.675234694,4143.00,4145.142945,4143.12,4145.283081,11235.87,661152.5753,47008.88,10289.33339
21Apr2007,1791,2088.202489,2156,2170.376552,12228,10029.12204,346853.9412,243255.9441,0.59,0.671331633,4143.00,4145.142613,4143.12,4145.238502,11079.81,665431.6985,47170.70,10209.01122
22Apr2007,1882,1966.647223,2271,2065.587954,12865,10620.19642,346853.9412,243255.9441,0.59,0.667533163,4143.00,4145.144456,4143.11,4145.275169,10923.76,669625.33,47246.02,9410.459588
23Apr2007,1816,2056.547785,2315,2105.642681,13502,11211.2708,346853.9412,243255.9441,0.59,0.663882653,4143.00,4145.155374,4143.10,4145.245556,10767.71,673799.9822,47320.72,8777.550468
24Apr2007,1829,1756.547785,2270,1811.734342,14138,11872.30574,346853.9412,243255.9441,0.59,0.660484694,4143.00,4145.167801,4143.09,4145.287634,10611.65,677910.3164,47394.77,7869.431435
25Apr2007,1843,1963.251228,2286,2054.835128,14875,12526.85119,346853.9412,243255.9441,0.59,0.657418367,4143.00,4145.18028,4143.08,4145.259568,10455.60,681980.4977,47468.18,7480.234989
26Apr2007,1853,1663.251228,2245,1661.489301,15612,13365.93271,346853.9412,243255.9441,0.59,0.65472449,4143.00,4145.189588,4143.07,4145.300181,10299.55,685998.4436,47518.65,6805.071396
27Apr2007,1845,1921.654969,2251,2013.363878,16349,14020.47816,346853.9412,243255.9441,0.60,0.652489796,4143.00,4145.204574,4143.08,4145.273651,10143.49,689964.154,47568.37,6352.403876
28Apr2007,1842,1621.654969,2311,1730.605548,17086,14858.96464,346853.9412,243255.9441,0.60,0.650732143,4143.00,4145.210487,4143.07,4145.308894,9987.44,693843.4306,47617.34,5800.461831
29Apr2007,1949,1749.678,2297,1902.399415,17823,15513.51009,346853.9412,243255.9441,0.60,0.649428571,4143.00,4145.223723,4143.07,4145.286845,9831.38,697704.6701,47665.56,5347.794311
30Apr2007,2079,1449.678,2311,1515.61694,19002,16813.80477,346853.9412,243255.9441,0.60,0.648510204,4143.00,4145.225567,4143.07,4145.317272,9675.33,701513.6741,47713.03,5128.413981
01May2007,2160,1762.480091,2287,1747.529356,20128,17797.60642,346853.9412,243255.9441,0.60,0.647913265,4143.00,4145.233928,4143.06,4145.305465,9519.28,705270.4427,47658.95,4675.746461
02May2007,2200,1793.0534,2254,1743.038363,21353,18836.61145,346853.9412,243255.9441,0.60,0.647637755,4143.00,4145.233265,4143.06,4145.309774,9363.22,708974.9758,47587.43,4281.503064
03May2007,2147,1796.839139,2314,1775.461606,22555,19820.4131,346853.9412,243255.9441,0.60,0.647658163,4143.00,4145.244975,4143.05,4145.308843,9207.17,712570.4718,47492.59,3014.247437
04May2007,2002,1808.463453,2282,1894.810924,23716,21108.0793,346853.9412,243255.9441,0.60,0.647982143,4143.00,4145.256454,4143.04,4145.308497,9051.12,715956.8646,47402.12,1832.239546
05May2007,2033,1508.463453,2212,1666.095558,24966,22540.0735,346853.9412,243255.9441,0.60,0.64855102,4143.00,4145.272747,4143.03,4145.320982,8895.06,719504.6913,47319.69,1050.315827
06May2007,2064,1778.365076,2221,1852.405506,26241,23533.79251,346853.9412,243255.9441,0.60,0.649295918,4143.00,4145.276882,4143.02,4145.308677,8739.01,723000.2826,47215.97,1236.433249
07May2007,1995,1984.044318,2159,1903.305573,27515,24965.78672,346853.9412,243255.9441,0.60,0.650196429,4143.00,4145.271323,4143.00,4145.319118,8582.95,726082.7709,47105.65,1546.50061
08May2007,2011,1827.536256,2101,1859.118348,28763,25959.50573,346853.9412,243255.9441,0.60,0.65109949,4143.00,4145.279619,4142.99,4145.319327,8426.90,729426.9325,46994.19,754.6595362
09May2007,2067,1834.056938,2108,1775.730691,29972,27024.01233,346853.9412,243255.9441,0.60,0.651961735,4143.00,4145.276075,4142.96,4145.31715,8270.85,732509.4201,46887.61,949.295669
10May2007,2049,1859.387249,2110,1862.08987,31301,27987.97927,346853.9412,243255.9441,0.59,0.652757653,4143.00,4145.281017,4142.94,4145.310753,8114.79,735411.3261,46789.17,396.5140671
11May2007,2009,1919.360098,2111,1908.06272,32657,28951.94621,346853.9412,243255.9441,0.59,0.65342602,4143.00,4145.281127,4142.91,4145.312112,7958.74,738141.4078,46661.57,0
12May2007,2031,1950.101448,2113,1898.670735,34061,29915.91315,346853.9412,243255.9441,0.59,0.653964286,4143.00,4145.275145,4142.89,4145.305631,7802.69,740899.3592,46526.23,0
13May2007,2042,1650.101448,2139,1620.80407,35453,31360.65177,346853.9412,243255.9441,0.59,0.654377551,4143.00,4145.267354,4142.86,4145.304047,7646.63,743682.8897,46378.63,201.8779343
14May2007,1987,2023.274919,2139,1888.885867,36792,32805.39039,346853.9412,243255.9441,0.59,0.654653061,4143.00,4145.258831,4142.83,4145.292184,7490.58,746760.5973,46232.57,403.7558685
15May2007,2087,1723.274919,2104,1514.680444,38650,34863.1563,346853.9412,243255.9441,0.58,0.654803571,4143.00,4145.239613,4142.79,4145.28292,7334.52,749254.3369,46097.73,823.7329902
16May2007,2101,1909.710275,2081,1802.799138,40469,36920.9222,346853.9412,243255.9441,0.58,0.654780612,4142.00,4145.229692,4142.76,4145.267996,7178.47,752227.5736,45852.62,1024.876905
17May2007,2024,1980.708993,2083,1859.160354,42284,38978.68811,346853.9412,243255.9441,0.57,0.654584184,4142.00,4145.205436,4142.73,4145.247397,7022.42,754828.0997,45614.59,1458.35729
18May2007,2076,1680.708993,2079,1605.893694,44183,41036.45402,346853.9412,243255.9441,0.57,0.654160714,4142.00,4145.183004,4142.70,4145.230602,6866.36,757696.8655,45375.80,1654.311074
19May2007,2122,1894.797218,2059,1776.252751,46114,43094.21993,346853.9412,243255.9441,0.56,0.653489796,4142.00,4145.163763,4142.67,4145.20849,6710.31,760513.3958,45115.80,1847.596763
20May2007,2190,1594.797218,2024,1305.212025,48170,45214.17403,346853.9412,243255.9441,0.55,0.652581633,4142.00,4145.135883,4142.65,4145.193276,6554.26,763277.6906,44846.77,2338.590324
21May2007,2153,1981.584207,2010,1779.865686,50261,47334.12814,346853.9412,243255.9441,0.55,0.651413265,4142.00,4145.115881,4142.62,4145.166118,6398.20,765989.75,44546.31,2526.667725
22May2007,2149,1681.584207,2011,1548.728186,52302,49454.08226,346853.9412,243255.9441,0.54,0.65005102,4142.00,4145.082444,4142.59,4145.144148,6242.15,767970.1121,44235.87,3403.473344
23May2007,2178,1876.705488,1979,1681.986962,54379,51574.03637,346853.9412,243255.9441,0.53,0.648512755,4142.00,4145.05904,4142.57,4145.118486,6086.10,770577.7006,43934.98,3585.356265
